AllocationUUID,SourceNum,WebLink,AllocationOwner,OwnerClassificationCV,State,ContractorName,success
CAwr_WRG333028,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG333091,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG333092,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334507,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334508,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334528,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334529,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334530,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334544,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334545,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334546,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334553,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334554,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRG334555,1 - Web Scraping,https://www.usbr.gov/projects/,Coachella Valley Water District,WaDE Blank,CA,Coachella Valley Water District,1
CAwr_WRS000971,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS000973,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS000974,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS000975,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS000976,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS004708,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS009034,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS009035,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS010717,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS013501,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS013502,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS014323,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS014967,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS014968,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS014969,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS015937,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS015938,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS015940,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS015941,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS017101,1 - Web Scraping,https://www.usbr.gov/projects/,California Department Of Water Resources,WaDE Blank,CA,California Department of Water Resources,1
CAwr_WRS017104,1 - Web Scraping,https://www.usbr.gov/projects/,California Department Of Water Resources,WaDE Blank,CA,California Department of Water Resources,1
CAwr_WRS017107,1 - Web Scraping,https://www.usbr.gov/projects/,California Department Of Water Resources,WaDE Blank,CA,California Department of Water Resources,1
CAwr_WRS019732,1 - Web Scraping,https://www.usbr.gov/projects/,California Department Of Water Resources,WaDE Blank,CA,California Department of Water Resources,1
CAwr_WRS022682,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
CAwr_WRS027285,1 - Web Scraping,https://www.usbr.gov/projects/,California Department Of Water Resources,WaDE Blank,CA,California Department of Water Resources,1
CAwr_WRS027978,1 - Web Scraping,https://www.usbr.gov/projects/,California Department Of Water Resources,WaDE Blank,CA,California Department of Water Resources,1
CAwr_WRS027979,1 - Web Scraping,https://www.usbr.gov/projects/,California Department Of Water Resources,WaDE Blank,CA,California Department of Water Resources,1
CAwr_WRWW0020,1 - Web Scraping,https://www.usbr.gov/projects/,El Dorado Irrigation District,WaDE Blank,CA,El Dorado Irrigation District,1
IDwr_WR8515356,1 - Web Scraping,https://www.usbr.gov/projects/,Lewiston Orchards Irrigation District,WaDE Blank,ID,Lewiston Orchards Irrigation District,1
IDwr_WR857146,1 - Web Scraping,https://www.usbr.gov/projects/,Lewiston Orchards Irrigation District,WaDE Blank,ID,Lewiston Orchards Irrigation District,1
IDwr_WR857428,1 - Web Scraping,https://www.usbr.gov/projects/,Lewiston Orchards Irrigation District,WaDE Blank,ID,Lewiston Orchards Irrigation District,1
IDwr_WR857638,1 - Web Scraping,https://www.usbr.gov/projects/,Lewiston Orchards Irrigation District,WaDE Blank,ID,Lewiston Orchards Irrigation District,1
NDwr_WR1078,1 - Web Scraping,https://www.usbr.gov/projects/,Bufordtrenton Irrigation District,WaDE Blank,ND,Buford-Trenton Irrigation District,1
NDwr_WR222B,1 - Web Scraping,https://www.usbr.gov/projects/,Bufordtrenton Irrigation District,WaDE Blank,ND,Buford-Trenton Irrigation District,1
NEwr_WR107,1 - Web Scraping,https://www.usbr.gov/projects/,Central Irrigation District,WaDE Blank,NE,Central Irrigation District,1
NEwr_WR141,1 - Web Scraping,https://www.usbr.gov/projects/,Chimney Rock Irrigation District,WaDE Blank,NE,Chimney Rock Irrigation District,1
NEwr_WR142,1 - Web Scraping,https://www.usbr.gov/projects/,Chimney Rock Irrigation District,WaDE Blank,NE,Chimney Rock Irrigation District,1
NEwr_WR144,1 - Web Scraping,https://www.usbr.gov/projects/,Chimney Rock Irrigation District,WaDE Blank,NE,Chimney Rock Irrigation District,1
NEwr_WR173,1 - Web Scraping,https://www.usbr.gov/projects/,Browns Creek Irrigation District,WaDE Blank,NE,Browns Creek Irrigation District,1
NEwr_WR174,1 - Web Scraping,https://www.usbr.gov/projects/,Browns Creek Irrigation District,WaDE Blank,NE,Browns Creek Irrigation District,1
NEwr_WR39,1 - Web Scraping,https://www.usbr.gov/projects/,Gering Irrigation District,WaDE Blank,NE,Gering Irrigation District,1
NEwr_WR6222,1 - Web Scraping,https://www.usbr.gov/projects/,Loup River Public Power District,WaDE Blank,NE,Loup River Public Power District,1
NEwr_WR78,1 - Web Scraping,https://www.usbr.gov/projects/,Gering Irrigation District,WaDE Blank,NE,Gering Irrigation District,1
NEwr_WR99,1 - Web Scraping,https://www.usbr.gov/projects/,Central Irrigation District,WaDE Blank,NE,Central Irrigation District,1
NEwr_WRA003514,1 - Web Scraping,https://www.usbr.gov/projects/,Gering Irrigation District,WaDE Blank,NE,Gering Irrigation District,1
NEwr_WRA004150,1 - Web Scraping,https://www.usbr.gov/projects/,Central Irrigation District,WaDE Blank,NE,Central Irrigation District,1
NEwr_WRA004386A,1 - Web Scraping,https://www.usbr.gov/projects/,Browns Creek Irrigation District,WaDE Blank,NE,Browns Creek Irrigation District,1
NEwr_WRA006145,1 - Web Scraping,https://www.usbr.gov/projects/,Central Irrigation District,WaDE Blank,NE,Central Irrigation District,1
NEwr_WRG026637,1 - Web Scraping,https://www.usbr.gov/projects/,Gering Irrigation District,WaDE Blank,NE,Gering Irrigation District,1
NMwr_WRC00201,1 - Web Scraping,https://www.usbr.gov/projects/,Carlsbad Irrigation District,Private,NM,Carlsbad Irrigation District,1
NMwr_WRC00373,1 - Web Scraping,https://www.usbr.gov/projects/,Carlsbad Irrigation District,Private,NM,Carlsbad Irrigation District,1
NMwr_WRC02144,1 - Web Scraping,https://www.usbr.gov/projects/,Carlsbad Irrigation District,Private,NM,Carlsbad Irrigation District,1
NMwr_WRRA05084,1 - Web Scraping,https://www.usbr.gov/projects/,Carlsbad Irrigation District,Private,NM,Carlsbad Irrigation District,1
NMwr_WRRA05184,1 - Web Scraping,https://www.usbr.gov/projects/,Carlsbad Irrigation District,Private,NM,Carlsbad Irrigation District,1
NMwr_WRSP000064,1 - Web Scraping,https://www.usbr.gov/projects/,Carlsbad Irrigation District,Private,NM,Carlsbad Irrigation District,1
NMwr_WRSP000065,1 - Web Scraping,https://www.usbr.gov/projects/,Carlsbad Irrigation District,Private,NM,Carlsbad Irrigation District,1
NVWR_WR47884,1 - Web Scraping,https://www.usbr.gov/projects/,Us Fish And Wildlife Service,Fish and Wildlife Service (USFWS),NV,U.S. Fish and Wildlife Service,1
NVWR_WR47894,1 - Web Scraping,https://www.usbr.gov/projects/,Us Fish And Wildlife Service,Fish and Wildlife Service (USFWS),NV,U.S. Fish and Wildlife Service,1
ORwr_WR210708,1 - Web Scraping,https://www.usbr.gov/projects/,Lower Powder River Irrigation District,WaDE Blank,OR,Lower Powder River Irrigation District,1
SDwr_WR10862,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR10882,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR14922,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR18652,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR19312,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR19552,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR19972,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR19982,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR20852,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR20862,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21212,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21242,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21252,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21362,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21382,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR2138A2,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21422,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21552,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21562,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR21992,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22012,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22172,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22182,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22342,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22492,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22702,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22712,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22722,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22732,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22742,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22752,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22762,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22772,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22942,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR22962,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR23162,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR23172,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR23602,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR23972,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR23992,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR24112,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR24152,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR24572,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR24582,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR24682,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR24692,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR24752,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR25122,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR25132,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR25192,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR25202,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR26422,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR26432,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR26552,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR26762,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR27682,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR27692,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR27702,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR4312,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
SDwr_WR4322,1 - Web Scraping,https://www.usbr.gov/projects/,City Of Rapid City,WaDE Blank,SD,City of Rapid City,1
