OID_,STATION_ID,SYSTEM,NAME,Latitude,Longitude,X_UTM,Y_UTM
178,3195.000000000000000,DEEP CREEK,LANCE LUCK,40.548738429000025,-109.813431262999984,600471.837000000057742,4489340.419999999925494
179,3189.000000000000000,DEEP CREEK,LOUIS & AARON SIMMONS,40.487000747000025,-109.788172025999984,602704.856999999959953,4482516.390999999828637
180,3264.000000000000000,DEEP CREEK,MARTIN HUBER,40.420108370000037,-109.780249849999961,603478.866000000038184,4475100.390999999828637
181,3186.000000000000000,DEEP CREEK,MARVIN HUBER,40.420108370000037,-109.780249849999961,603478.866000000038184,4475100.390999999828637
182,9592.000000000000000,DEEP CREEK,MILL CANYON FLUME,40.571213274000058,-109.850696777999985,597283.824999999953434,4491793.406999999657273
183,10182.000000000000000,DEEP CREEK,MOSBY CANAL ON DRY FORK - ASHLEY CREEK IMPORT,40.707662396000046,-109.914028537999968,591736.000000000000000,4506872.000000000000000
184,9531.000000000000000,DEEP CREEK,THE FLUME,40.412931091000075,-109.777951530999985,603684.868000000016764,4474306.390999999828637
185,530.000000000000000,DUCHESNE RIVER,010 DUCHESNE TUNNEL,40.624648173000026,-110.890687387999947,509246.288999999989755,4497095.875000000000000
186,9342.000000000000000,DUCHESNE RIVER,020 SAVAGE,40.538933452000038,-110.865685129999974,511375.411000000021886,4487584.343999999575317
187,9346.000000000000000,DUCHESNE RIVER,040 MACAFEE (MONTHLY),40.520535768000059,-110.852137302999949,512526.131999999983236,4485544.029000000096858
188,2990.000000000000000,DUCHESNE RIVER,050 HADES INLET,40.544447154000068,-110.860721267999963,511794.808000000019092,4488197.020999999716878
189,8481.000000000000000,DUCHESNE RIVER,054_HADES_RELEASE_(PROJECT),40.544445336000081,-110.860723078999968,511794.655000000027940,4488196.819000000134110
190,8482.000000000000000,DUCHESNE RIVER,056_HADES_BYPASS,40.543078304000062,-110.862697988999969,511627.659999999974389,4488044.815000000409782
191,1541.000000000000000,DUCHESNE RIVER,060 BIG SPRINGS,40.479542317000039,-110.825971161999973,514751.591000000014901,4480997.804999999701977
192,509.000000000000000,DUCHESNE RIVER,070 RHOADES CANAL,40.480183031000024,-110.825570469999946,514785.413000000000466,4481068.991000000387430
193,8483.000000000000000,DUCHESNE RIVER,072_RHOADES_TOTAL,40.480183031000024,-110.825570469999946,514785.413000000000466,4481068.991000000387430
194,3065.000000000000000,DUCHESNE RIVER,075 VAT DIVERSION DAM,40.450406828000041,-111.004902449999975,499585.266999999992549,4477749.258999999612570
195,6059.000000000000000,DUCHESNE RIVER,080 ALTON MOON #1 (ANNUAL RECORDS),40.465326563000076,-110.971188155999982,502443.570999999996275,4479405.722000000067055
196,1614.000000000000000,DUCHESNE RIVER,082 ALTON MOON #2,40.271444410000072,-110.976083948999985,502034.336999999999534,4457885.203999999910593
197,2872.000000000000000,DUCHESNE RIVER,083 RHODES WOLF CREEK DIVERSION DAM,40.474445005000064,-110.931070956999974,505843.815000000002328,4480419.745000000111759
198,8484.000000000000000,DUCHESNE RIVER,084_(RHODES)WOLF_CREEK_BYPASS,40.474445005000064,-110.931070956999974,505843.815000000002328,4480419.745000000111759
199,1616.000000000000000,DUCHESNE RIVER,085 ALTON MOON (WOLF CREEK),40.456582368000056,-110.890326547999962,509300.018999999971129,4478440.501000000163913
200,1615.000000000000000,DUCHESNE RIVER,087 ALTON MOON (WEST FORK),40.447341366000046,-110.906044089999966,507968.444000000017695,4477413.223000000230968
201,3062.000000000000000,DUCHESNE RIVER,088 WIN DIVERSION (TWIN CREEK DIV DAM),40.473995190000039,-110.921638829999949,506643.382999999972526,4480370.483000000007451
202,2513.000000000000000,DUCHESNE RIVER,090 WARM SPRINGS #1,40.444288868000058,-110.825506846999986,514798.679999999993015,4477084.779000000096858
203,9355.000000000000000,DUCHESNE RIVER,120 FERRIS GILES (MONTHLY),40.477376330000027,-110.827362239999957,514634.153999999980442,4480757.150000000372529
204,8486.000000000000000,DUCHESNE RIVER,135 TURNBOW TOTAL,40.415832854000030,-110.789666061999981,517845.641000000003260,4473932.822999999858439
205,9356.000000000000000,DUCHESNE RIVER,140 LEO S. DEFA (MONTHLY),40.407009343000027,-110.775145105999968,519080.086999999999534,4472956.462000000290573
206,9374.000000000000000,DUCHESNE RIVER,150 LITTLE FARM CREEK (MONTHLY),40.407859123000037,-110.721065909999993,523668.456000000005588,4473063.862999999895692
207,510.000000000000000,DUCHESNE RIVER,160 FARM CREEK CANAL,40.401792895000028,-110.763498835999940,520069.831999999994878,4472380.025000000372529
208,9835.000000000000000,DUCHESNE RIVER,161 FARM CREEK POND OUTFLOW,40.401792895000028,-110.763498835999940,520069.831999999994878,4472380.025000000372529
209,9836.000000000000000,DUCHESNE RIVER,162 FARM CREEK DIVERTED,40.401792895000028,-110.763498835999940,520069.831999999994878,4472380.025000000372529
210,8489.000000000000000,DUCHESNE RIVER,180_NEW_TABBY_CANAL_HEAD,40.390441089000035,-110.751216734999957,521115.604999999981374,4471122.858000000007451
211,8490.000000000000000,DUCHESNE RIVER,180_NEW_TABBY_CANAL_OVERFLOW,40.383859528000073,-110.744796634999943,521662.597999999998137,4470393.872000000439584
212,512.000000000000000,DUCHESNE RIVER,190 JASPER PIKE CANAL,40.385562613000047,-110.744432021999955,521693.000000000000000,4470583.000000000000000
213,1551.000000000000000,DUCHESNE RIVER,200 HICKEN DITCH,40.347065698000051,-110.702899428999956,525232.547000000020489,4466320.955000000074506
214,1556.000000000000000,DUCHESNE RIVER,260 JONES DITCH,40.300555645000031,-110.560238141999946,537373.876999999978580,4461208.919999999925494
215,3346.000000000000000,DUCHESNE RIVER,270 UPPER STILLWATER RES. TUNNEL OUTFLOW,40.514268721000064,-110.844708149999974,513156.666000000026543,4484849.467000000178814
216,8492.000000000000000,DUCHESNE RIVER,270_UPPER_STILLWATER_RES._EVAP.,40.559844215000055,-110.697296195999968,525627.445999999996275,4489940.808000000193715
217,8493.000000000000000,DUCHESNE RIVER,270_UPPER_STILLWATER_SOUTH_FORK_BYPASS,40.514262006000081,-110.844719733999966,513155.685999999986961,4484848.719999999739230
218,3025.000000000000000,DUCHESNE RIVER,340 KNIGHT PIPE,40.298082335000061,-110.491619672999946,543206.976000000024214,4460965.599999999627471
219,513.000000000000000,DUCHESNE RIVER,360 PIONEER CANAL,40.282864277000044,-110.466976885999941,545311.478000000002794,4459288.758000000379980
220,8494.000000000000000,DUCHESNE RIVER,370_ORCHARD_MESA_CANAL_(HEAD),40.239806415000032,-110.411710988999971,550041.187000000034459,4454539.223000000230968
221,3026.000000000000000,DUCHESNE RIVER,375 KNIGHTS DIVERSION BYPASS,40.240452033000054,-110.411944877999986,550020.817000000039116,4454610.752000000327826
222,2137.000000000000000,DUCHESNE RIVER,380 STARVATION RES. INFLOW KNIGHT DIVERSION,40.240452033000054,-110.411944877999986,550020.817000000039116,4454610.752000000327826
223,8495.000000000000000,DUCHESNE RIVER,380_STARVATION_RES._EVAP.,40.191466094000077,-110.441568688999951,547535.226000000024214,4449157.258999999612570
224,515.000000000000000,DUCHESNE RIVER,400 ROCKY POINT CANAL,40.227712331000077,-110.397983313999987,551217.988999999943189,4453204.667000000365078
225,2501.000000000000000,DUCHESNE RIVER,400 ROCKY POINT CANAL HEAD,40.227712331000077,-110.397983313999987,551217.988999999943189,4453204.667000000365078
226,516.000000000000000,DUCHESNE RIVER,420 DUCHESNE FEEDER CANAL,40.171369181000046,-110.303045716999975,559344.040999999968335,4447009.968000000342727
227,9311.000000000000000,DUCHESNE RIVER,421 MIDVIEW RESERVOIR,40.178872454000043,-110.166547606999984,570958.658999999985099,4447942.934000000357628
228,525.000000000000000,DUCHESNE RIVER,430 GREY MOUNTAIN CANAL,40.167534463000038,-110.286579477999965,560749.511000000056811,4446595.466000000014901
229,528.000000000000000,DUCHESNE RIVER,460_MYTON_TOWNSITE_CANAL,40.203610398000080,-110.106236094999986,576065.827999999979511,4450738.689000000245869
230,1567.000000000000000,DUCHESNE RIVER,470 RIVERDELL CANAL,40.201033777000077,-110.038087703999963,581868.866999999969266,4450513.326000000350177
231,529.000000000000000,DUCHESNE RIVER,480 OURAY SCHOOL CANAL,40.201898008000057,-109.906776144999981,593043.763999999966472,4450738.644000000320375
232,555.000000000000000,DUCHESNE RIVER,490 LELAND CANAL,40.208283410000035,-109.802865814999961,601878.077000000048429,4451561.525999999605119
233,8496.000000000000000,DUCHESNE RIVER,500 PUMP C/O CRAIG FLITTON,40.189861145000066,-109.749471936999953,606450.869999999995343,4449579.349999999627471
234,2519.000000000000000,DUCHESNE RIVER,614 LAYOUT CREEK DIVERSION DAM,40.302929824000046,-111.042293150999967,496406.849999999976717,4461380.533999999985099
235,9337.000000000000000,DUCHESNE RIVER,621 ELMER MOON,40.597139947000073,-112.928170866999949,336850.759000000020023,4495823.453999999910593
236,9339.000000000000000,DUCHESNE RIVER,631 SMITH,40.584902720000059,-112.913945327999954,338024.971000000019558,4494438.711000000126660
237,9343.000000000000000,DUCHESNE RIVER,651 MURDOCK & FORRER,40.555177745000037,-112.885978502999990,340321.251999999978580,4491087.843000000342727
238,9404.000000000000000,DUCHESNE RIVER,670 RED CREEK RESERVOIR,40.303879479000045,-110.851849037999955,512590.863000000012107,4461495.612999999895692
239,1575.000000000000000,DUCHESNE RIVER,700 RED CREEK IRRIGATION COMPANY,40.281497152000043,-110.842263612999943,513409.857000000018161,4459012.673000000417233
240,1547.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),130 TURNBOW,40.421515777000025,-110.798653897999941,517081.678000000014435,4474561.842000000178814
241,2909.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),135 TURNBOW #2,40.415838843000074,-110.789664769999945,517845.749000000010710,4473933.487999999895692
242,8491.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),210__B._PETERSON_DITCH,40.306876849000048,-110.636834750999981,530861.466999999945983,4461881.048999999649823
243,1552.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),220 WAGSTAFF DITCH,40.307444918000044,-110.637425500999939,530811.008999999961816,4461943.896999999880791
244,1554.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),250 BROADHEAD DITCH,40.299878830000068,-110.601843218999988,533838.422000000020489,4461117.072999999858439
245,1570.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),CURRANT CREEK LODGE,40.200649131000034,-110.908212105999951,507812.983000000007451,4450031.065000000409782
246,1534.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),HOBBLE CREEK DITCH,40.299270270000079,-111.256354055999964,478214.489999999990687,4461005.002999999560416
247,8963.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),LITTLE DEER CREEK DIVERSION,40.621866220000072,-110.892008907999980,509134.897999999986496,4496786.934000000357628
248,4159.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),MOON AND WHITE,40.244077621000031,-110.962220170999956,503214.340000000025611,4454848.032999999821186
249,1572.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),MUIR,40.194222535000051,-110.863924884999960,511583.332999999984168,4449322.588999999687076
250,1571.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),MURDOCK & FORRER,40.198107397000058,-110.903727238999977,508194.993000000016764,4449749.351999999955297
251,3991.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),ORCHARD MESA,40.239814558000035,-110.411707167999964,550041.506000000052154,4454540.128999999724329
252,3897.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),PAUL YOUNG,40.293552688000034,-110.848774175999949,512854.121999999973923,4460349.821999999694526
253,551.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),RED CREEK RESERVOIR,40.303879479000045,-110.851849037999955,512590.863000000012107,4461495.612999999895692
254,1561.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),SHANKS DITCH,40.298082335000061,-110.491619672999946,543206.976000000024214,4460965.599999999627471
255,1569.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),SMITH,40.248809614000038,-110.953562066999950,503950.479999999981374,4455373.610000000335276
256,8472.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),SYAR TUNNEL,40.165471450000041,-111.188582353999948,483942.564000000013039,4446139.569000000134110
257,3837.000000000000000,DUCHESNE RIVER (HISTORICAL DATA),WATER HOLLOW DIVERSION DAM,40.248907776000067,-111.038959597999963,496687.504000000015367,4455384.199000000022352
258,3308.000000000000000,EAST FORK VIRGIN RIVER,BARRY FORD FRMR: BRINKERHOFF/CARPENTER,37.343530318000035,-112.602549318999991,358051.574000000022352,4134186.129000000189990
259,9603.000000000000000,EAST FORK VIRGIN RIVER,BLACK ROCK LOWER OUTLOW FROM LV LAND CO,37.391645257000050,-112.558152419999942,362072.525000000023283,4139458.714000000152737
260,9602.000000000000000,EAST FORK VIRGIN RIVER,BLACK ROCK UPPER INFLOW TO LV LAND CO,37.402257800000029,-112.555658610999956,362312.713999999978114,4140632.547999999951571
261,4492.000000000000000,EAST FORK VIRGIN RIVER,CARROLL RANCH,37.362495672000080,-112.594448229999955,358804.733000000007451,4136278.211999999824911
262,3256.000000000000000,EAST FORK VIRGIN RIVER,DENNIS MCDONALD ACCT: 100743,37.426746572000070,-112.536459821999983,364056.348999999987427,4143321.756000000052154
263,4494.000000000000000,EAST FORK VIRGIN RIVER,FOOTE RANCH (WARREN) DIVERSION,37.203403933000061,-112.689971187999959,350029.599999999976717,4118773.927999999839813
264,10055.000000000000000,EAST FORK VIRGIN RIVER,FOOTE RANCH (WARREN) RETURN TO RIVER,37.203395854000064,-112.690014974999940,350025.697999999974854,4118773.100999999791384
265,3870.000000000000000,EAST FORK VIRGIN RIVER,GLENDALE,37.343530318000035,-112.602549318999991,358051.574000000022352,4134186.129000000189990
266,4955.000000000000000,EAST FORK VIRGIN RIVER,GOLF COURSE DIVERSION - THUNDERBIRD,37.227584923000052,-112.676200584999947,351299.210000000020955,4121435.098999999929219
267,4641.000000000000000,EAST FORK VIRGIN RIVER,LITTLE BIT OF HEAVEN /AIKEN,37.423121964000075,-112.539761672999987,363757.615999999979977,4142924.367000000085682
268,4493.000000000000000,EAST FORK VIRGIN RIVER,MACDONALD RANCH (JIM VARNEY),37.415132473000028,-112.546965435999994,363105.614999999990687,4142048.356000000145286
269,3914.000000000000000,EAST FORK VIRGIN RIVER,MACDONALDS (GRAHAM),37.414821766000045,-112.545783571999948,363209.642999999981839,4142012.166999999899417
270,3830.000000000000000,EAST FORK VIRGIN RIVER,MT. CARMEL,37.266554349000046,-112.647088288999953,353957.309999999997672,4125713.436999999918044
271,9604.000000000000000,EAST FORK VIRGIN RIVER,MUDDY CREEK - ESPLIN,37.281385187000069,-112.691236288999960,350071.927000000025146,4127428.016999999992549
272,3269.000000000000000,EAST FORK VIRGIN RIVER,ORDERVILLE IRRIGATION,37.300189412000066,-112.614841083999977,356880.533999999985099,4129395.958999999798834
273,9504.000000000000000,GREEN RIVER,EASTSIDE CANAL,39.077497676000064,-110.140823474999991,574317.925999999977648,4325727.250000000000000
274,8511.000000000000000,GREEN RIVER,GREEN RIVER CANAL COMPANY,39.074514116000046,-110.146824790999972,573801.925000000046566,4325391.258999999612570
275,8509.000000000000000,GREEN RIVER,THAYNS DIVERSION,39.075675381000053,-110.147897574999945,573707.917999999946915,4325519.259999999776483
276,9814.000000000000000,GREEN RIVER,USGS GREEN RIVER AT GREEN RIVER,38.985495345000061,-110.150579981999954,573569.324000000022352,4315509.430999999865890
277,9616.000000000000000,HENRYS FORK,BEAVER CREEK EAST FORK - GREGORY (STR),40.948686001000056,-110.158941981999988,570790.427000000025146,4533400.597000000067055
278,9615.000000000000000,HENRYS FORK,BEAVER CREEK EAST FORK - GREGORY (TOTAL),40.948686001000056,-110.158941981999988,570790.427000000025146,4533400.597000000067055
279,9629.000000000000000,HENRYS FORK,BEAVER CREEK EAST FORK - GREGORY BASIN DITCH TO HOOP LAKE USERS,40.964246173000049,-110.112338948999991,574695.371999999973923,4535166.724999999627471
280,9614.000000000000000,HENRYS FORK,BEAVER CREEK MIDDLE FORK - BIG,40.946325166000065,-110.178895324999985,569113.456000000005588,4533122.553999999538064
281,9617.000000000000000,HENRYS FORK,BEAVER CREEK MIDDLE FORK - GREGORY,40.948592778000034,-110.177275168999984,569247.457000000053085,4533375.564000000245869
282,9634.000000000000000,HENRYS FORK,BEAVER CREEK MIDDLE FORK - HOOP LAKE RESERVOIR RELEASE,40.922867730000064,-110.125652471999956,573621.000000000000000,4530562.000000000000000
283,10118.000000000000000,HENRYS FORK,BEAVER CREEK WEST BEAVER NEW HICKEY (TOTAL),40.965640256000029,-110.188727153999992,568266.000000000000000,4535259.000000000000000
284,9435.000000000000000,HENRYS FORK,BIRCH CK - LOWER EAST BECK,40.952311861000055,-109.986663472999965,585286.148999999975786,4533956.910000000149012
285,9437.000000000000000,HENRYS FORK,BIRCH CK - LOWER H. E. BECK,40.959868395000058,-109.977303061999976,586064.143000000040047,4534804.945000000298023
286,9434.000000000000000,HENRYS FORK,BIRCH CK - LOWER WEST BECK,40.949838403000058,-109.988127038999949,585166.148000000044703,4533680.901999999769032
287,9432.000000000000000,HENRYS FORK,BIRCH CK - UPPER E. BECK,40.946289691000061,-109.991282010999953,584905.148999999975786,4533283.887000000104308
288,9436.000000000000000,HENRYS FORK,BIRCH CK - UPPER H. E. BECK,40.954340693000063,-109.985860109999976,585351.150000000023283,4534182.917000000365078
289,9433.000000000000000,HENRYS FORK,BIRCH CK - UPPER W. BECK,40.946917179000025,-109.990927923999948,584934.148999999975786,4533353.889000000432134
290,9582.000000000000000,HENRYS FORK,BURNT FORK - BALDY SPRING DITCH DIVERSION (TOTAL),40.987948106000033,-110.025311418999991,581989.256999999983236,4537875.940999999642372
291,9583.000000000000000,HENRYS FORK,BURNT FORK - EAST FORK & WEST FORK SPLIT,40.987014383000030,-110.026751694999973,581869.258000000030734,4537770.935999999754131
292,9585.000000000000000,HENRYS FORK,BURNT FORK - GILLIS DITCH,40.984839451000028,-110.027354282999966,581821.256999999983236,4537528.928999999538064
